id,favorite_count,retweet_count,created_at
712719506548744192,0,0,Wed Mar 23 19:15:46 +0000 2016
712715354477174784,1,4,Wed Mar 23 18:59:16 +0000 2016
712724347429883904,1,0,Wed Mar 23 19:35:00 +0000 2016
712714939568230400,0,0,Wed Mar 23 18:57:37 +0000 2016
712720406826778624,3,0,Wed Mar 23 19:19:21 +0000 2016
712722699756253184,9,0,Wed Mar 23 19:28:28 +0000 2016
712713669465878528,0,1,Wed Mar 23 18:52:35 +0000 2016
712761116074508288,1,0,Wed Mar 23 22:01:07 +0000 2016
713037763835076609,1,0,Thu Mar 24 16:20:25 +0000 2016
713036197761658881,2,0,Thu Mar 24 16:14:11 +0000 2016
712723580530786304,2,2,Wed Mar 23 19:31:58 +0000 2016
713037458917621760,1,0,Thu Mar 24 16:19:12 +0000 2016
712795223441604612,7,2,Thu Mar 24 00:16:39 +0000 2016
712713764244578304,1,1,Wed Mar 23 18:52:57 +0000 2016
712719970812100608,1,1,Wed Mar 23 19:17:37 +0000 2016
712719693652492290,2,2,Wed Mar 23 19:16:31 +0000 2016
712719762397069312,2,0,Wed Mar 23 19:16:47 +0000 2016
712793316165685248,1,1,Thu Mar 24 00:09:04 +0000 2016
712774531820040192,8,1,Wed Mar 23 22:54:25 +0000 2016
712792233359986688,0,0,Thu Mar 24 00:04:46 +0000 2016
712765568760152064,0,0,Wed Mar 23 22:18:48 +0000 2016
712723963021893632,6,8,Wed Mar 23 19:33:29 +0000 2016
713044870101774336,2,0,Thu Mar 24 16:48:39 +0000 2016
712719328232144896,1,1,Wed Mar 23 19:15:04 +0000 2016
713035545312559104,0,0,Thu Mar 24 16:11:36 +0000 2016
712717914055380997,5,4,Wed Mar 23 19:09:27 +0000 2016
713032360103657474,1,0,Thu Mar 24 15:58:56 +0000 2016
713036507125129216,0,0,Thu Mar 24 16:15:25 +0000 2016
712717167192461312,3,1,Wed Mar 23 19:06:28 +0000 2016
712762083104858113,29,11,Wed Mar 23 22:04:57 +0000 2016
712720534409076736,5,2,Wed Mar 23 19:19:51 +0000 2016
712722404116729856,1,0,Wed Mar 23 19:27:17 +0000 2016
712718331745153024,1,1,Wed Mar 23 19:11:06 +0000 2016
712714472444440576,1,0,Wed Mar 23 18:55:46 +0000 2016
712762148020092928,1,0,Wed Mar 23 22:05:13 +0000 2016
712723234446159873,1,0,Wed Mar 23 19:30:35 +0000 2016
713007257135423488,5,1,Thu Mar 24 14:19:11 +0000 2016
712859791123722241,4,0,Thu Mar 24 04:33:13 +0000 2016
712724284691447808,3,2,Wed Mar 23 19:34:45 +0000 2016
712725886475362305,2,1,Wed Mar 23 19:41:07 +0000 2016
712838664703750144,5,0,Thu Mar 24 03:09:16 +0000 2016
712721697238032384,3,0,Wed Mar 23 19:24:29 +0000 2016
712723535588757505,6,1,Wed Mar 23 19:31:47 +0000 2016
712720314656903168,4,1,Wed Mar 23 19:18:59 +0000 2016
712762650887761920,0,0,Wed Mar 23 22:07:13 +0000 2016
712957941217890305,0,0,Thu Mar 24 11:03:13 +0000 2016
712722194342608897,5,0,Wed Mar 23 19:26:27 +0000 2016
712717337166655488,1,0,Wed Mar 23 19:07:09 +0000 2016
712714315451670529,4,0,Wed Mar 23 18:55:09 +0000 2016
712716044024942592,1,0,Wed Mar 23 19:02:01 +0000 2016
712776784622694400,1,0,Wed Mar 23 23:03:22 +0000 2016
712832787242352640,2,0,Thu Mar 24 02:45:54 +0000 2016
712714557374861312,0,0,Wed Mar 23 18:56:06 +0000 2016
712720896880934912,1,0,Wed Mar 23 19:21:18 +0000 2016
712721444602384385,0,0,Wed Mar 23 19:23:28 +0000 2016
712807012871061504,3,1,Thu Mar 24 01:03:29 +0000 2016
712785967480868864,3,0,Wed Mar 23 23:39:52 +0000 2016
712810419769839616,1,0,Thu Mar 24 01:17:02 +0000 2016
712805767867305985,1,1,Thu Mar 24 00:58:33 +0000 2016
712745231205019649,0,0,Wed Mar 23 20:57:59 +0000 2016
712720258457440256,7,1,Wed Mar 23 19:18:45 +0000 2016
712839155386949634,0,0,Thu Mar 24 03:11:13 +0000 2016
712720948936318977,14,4,Wed Mar 23 19:21:30 +0000 2016
713038416439476225,8,1,Thu Mar 24 16:23:00 +0000 2016
712773722742984704,2,1,Wed Mar 23 22:51:12 +0000 2016
712906843144609792,0,0,Thu Mar 24 07:40:11 +0000 2016
712724516212879360,3,0,Wed Mar 23 19:35:41 +0000 2016
712799008016568320,16,10,Thu Mar 24 00:31:41 +0000 2016
712721913840152577,7,0,Wed Mar 23 19:25:20 +0000 2016
712717247035219968,10,1,Wed Mar 23 19:06:47 +0000 2016
712717903724843008,3,0,Wed Mar 23 19:09:24 +0000 2016
712808863221751808,1,0,Thu Mar 24 01:10:50 +0000 2016
712714144726650880,25,12,Wed Mar 23 18:54:28 +0000 2016
712766660021596160,1,0,Wed Mar 23 22:23:08 +0000 2016
713035253766467585,1,0,Thu Mar 24 16:10:26 +0000 2016
712715751577100288,3,1,Wed Mar 23 19:00:51 +0000 2016
712784115779502080,0,0,Wed Mar 23 23:32:30 +0000 2016
712769058853093376,2,0,Wed Mar 23 22:32:40 +0000 2016
712719638254059520,2,0,Wed Mar 23 19:16:18 +0000 2016
712720847773929473,0,0,Wed Mar 23 19:21:06 +0000 2016
712714240109318144,12,12,Wed Mar 23 18:54:51 +0000 2016
712864740167573505,6,2,Thu Mar 24 04:52:53 +0000 2016
713406318929780736,1,1,Fri Mar 25 16:44:55 +0000 2016
713170689763586049,2,2,Fri Mar 25 01:08:37 +0000 2016
713209330829426689,2,1,Fri Mar 25 03:42:09 +0000 2016
713062616374112258,0,0,Thu Mar 24 17:59:10 +0000 2016
713400188216283136,3,0,Fri Mar 25 16:20:33 +0000 2016
713396846979190784,0,1,Fri Mar 25 16:07:17 +0000 2016
713162880485490688,1,3,Fri Mar 25 00:37:35 +0000 2016
713408708936540161,7,1,Fri Mar 25 16:54:25 +0000 2016
713401758580510720,0,1,Fri Mar 25 16:26:48 +0000 2016
713170905292124160,2,1,Fri Mar 25 01:09:28 +0000 2016
713249359714918400,1,0,Fri Mar 25 06:21:13 +0000 2016
713403528065060864,0,0,Fri Mar 25 16:33:50 +0000 2016
713177732276994048,0,0,Fri Mar 25 01:36:36 +0000 2016
713205665557184513,4,1,Fri Mar 25 03:27:36 +0000 2016
713399176822792193,2,0,Fri Mar 25 16:16:32 +0000 2016
713046242306068480,3,1,Thu Mar 24 16:54:06 +0000 2016
713405801142951936,0,0,Fri Mar 25 16:42:52 +0000 2016
713162143638552576,0,0,Fri Mar 25 00:34:39 +0000 2016
713403454643810304,0,0,Fri Mar 25 16:33:32 +0000 2016
713204424349327360,4,0,Fri Mar 25 03:22:40 +0000 2016
713203708759150592,8,2,Fri Mar 25 03:19:49 +0000 2016
713057238915481601,1,0,Thu Mar 24 17:37:48 +0000 2016
713055508257636352,5,0,Thu Mar 24 17:30:55 +0000 2016
713399361544138752,0,0,Fri Mar 25 16:17:16 +0000 2016
713050867742732292,2,0,Thu Mar 24 17:12:29 +0000 2016
713405145166393344,1,2,Fri Mar 25 16:40:15 +0000 2016
713164373699596289,1,1,Fri Mar 25 00:43:31 +0000 2016
713396194953682944,0,0,Fri Mar 25 16:04:41 +0000 2016
713163997864800256,1,1,Fri Mar 25 00:42:01 +0000 2016
713118558549479424,8,0,Thu Mar 24 21:41:28 +0000 2016
713408899202723840,0,0,Fri Mar 25 16:55:10 +0000 2016
713170138523041792,1,0,Fri Mar 25 01:06:25 +0000 2016
713220097960058880,3,0,Fri Mar 25 04:24:56 +0000 2016
713397115813126144,0,0,Fri Mar 25 16:08:21 +0000 2016
713400982076391425,0,0,Fri Mar 25 16:23:43 +0000 2016
713159689937104896,3,0,Fri Mar 25 00:24:54 +0000 2016
713162817587642368,1,0,Fri Mar 25 00:37:20 +0000 2016
713204217079402496,19,1,Fri Mar 25 03:21:50 +0000 2016
713203450973175808,0,0,Fri Mar 25 03:18:48 +0000 2016
713047368615079936,4,1,Thu Mar 24 16:58:35 +0000 2016
713159543115493376,2,0,Fri Mar 25 00:24:19 +0000 2016
713205302355603456,10,1,Fri Mar 25 03:26:09 +0000 2016
713179892381126656,4,1,Fri Mar 25 01:45:11 +0000 2016
713407942276460544,2,1,Fri Mar 25 16:51:22 +0000 2016
713098680866213888,17,4,Thu Mar 24 20:22:28 +0000 2016
713396645266726912,0,1,Fri Mar 25 16:06:29 +0000 2016
713093464892657664,0,0,Thu Mar 24 20:01:45 +0000 2016
713225152968806402,0,0,Fri Mar 25 04:45:02 +0000 2016
713171145067859969,2,0,Fri Mar 25 01:10:25 +0000 2016
713209583989166081,2,0,Fri Mar 25 03:43:10 +0000 2016
713161852180520960,0,0,Fri Mar 25 00:33:30 +0000 2016
713050930837475328,3,0,Thu Mar 24 17:12:44 +0000 2016
713156666825441280,13,4,Fri Mar 25 00:12:53 +0000 2016
713404964752625664,3,0,Fri Mar 25 16:39:32 +0000 2016
713100543728586752,1,0,Thu Mar 24 20:29:53 +0000 2016
713149525557252097,6,0,Thu Mar 24 23:44:31 +0000 2016
713169685466849281,1,1,Fri Mar 25 01:04:37 +0000 2016
713408185726410753,0,0,Fri Mar 25 16:52:20 +0000 2016
713277171704279041,1,0,Fri Mar 25 08:11:44 +0000 2016
713404469837299712,0,0,Fri Mar 25 16:37:34 +0000 2016
713398758596173824,0,2,Fri Mar 25 16:14:53 +0000 2016
713402411662991362,1,1,Fri Mar 25 16:29:23 +0000 2016
713398179866148864,2,1,Fri Mar 25 16:12:35 +0000 2016
713050352476553217,3,1,Thu Mar 24 17:10:26 +0000 2016
713164440972054528,0,0,Fri Mar 25 00:43:47 +0000 2016
713397332742516736,2,0,Fri Mar 25 16:09:13 +0000 2016
713201443650441217,2,0,Fri Mar 25 03:10:49 +0000 2016
713168436730310657,0,2,Fri Mar 25 00:59:40 +0000 2016
713050834955677696,2,0,Thu Mar 24 17:12:21 +0000 2016
713244526513532928,6,1,Fri Mar 25 06:02:01 +0000 2016
713394520864370688,0,3,Fri Mar 25 15:58:02 +0000 2016
713397831357214720,1,1,Fri Mar 25 16:11:11 +0000 2016
713207688805486592,12,6,Fri Mar 25 03:35:38 +0000 2016
713217423894142977,6,2,Fri Mar 25 04:14:19 +0000 2016
713165019978969089,3,1,Fri Mar 25 00:46:05 +0000 2016
713163870928371715,0,1,Fri Mar 25 00:41:31 +0000 2016
713053617561804801,1,0,Thu Mar 24 17:23:24 +0000 2016
713399766596464640,0,3,Fri Mar 25 16:18:53 +0000 2016
713406743540162560,4,1,Fri Mar 25 16:46:36 +0000 2016
713094658595753985,1,0,Thu Mar 24 20:06:29 +0000 2016
713163370124345344,0,0,Fri Mar 25 00:39:32 +0000 2016
713057843126018048,0,0,Thu Mar 24 17:40:12 +0000 2016
713408255205072900,2,0,Fri Mar 25 16:52:37 +0000 2016
713178482071613440,1,0,Fri Mar 25 01:39:34 +0000 2016
713162416306003969,1,0,Fri Mar 25 00:35:44 +0000 2016
713396366664269825,1,0,Fri Mar 25 16:05:22 +0000 2016
713405277567987712,2,0,Fri Mar 25 16:40:47 +0000 2016
713102337749823488,0,0,Thu Mar 24 20:37:00 +0000 2016
713253470837411841,0,0,Fri Mar 25 06:37:33 +0000 2016
713405209221804032,5,1,Fri Mar 25 16:40:30 +0000 2016
713397970004127744,1,0,Fri Mar 25 16:11:44 +0000 2016
713398249386684416,3,1,Fri Mar 25 16:12:51 +0000 2016
713090957441261568,3,0,Thu Mar 24 19:51:47 +0000 2016
713172809514528768,0,0,Fri Mar 25 01:17:02 +0000 2016
713406993331920896,3,1,Fri Mar 25 16:47:36 +0000 2016
713045048703647744,1,0,Thu Mar 24 16:49:22 +0000 2016
713203718280196096,4,1,Fri Mar 25 03:19:51 +0000 2016
713441490522021888,3,1,Fri Mar 25 19:04:41 +0000 2016
713440284626055168,2,1,Fri Mar 25 18:59:53 +0000 2016
713492404603498496,0,1,Fri Mar 25 22:26:59 +0000 2016
713429131120119808,1,1,Fri Mar 25 18:15:34 +0000 2016
713437222712651776,2,0,Fri Mar 25 18:47:43 +0000 2016
713433391169871874,0,0,Fri Mar 25 18:32:30 +0000 2016
713447556726980608,1,2,Fri Mar 25 19:28:47 +0000 2016
713439778880905218,2,0,Fri Mar 25 18:57:53 +0000 2016
713426764274348032,0,0,Fri Mar 25 18:06:10 +0000 2016
713420313015357444,1,1,Fri Mar 25 17:40:31 +0000 2016
713436993087123456,2,0,Fri Mar 25 18:46:48 +0000 2016
713421103331315713,0,0,Fri Mar 25 17:43:40 +0000 2016
713550330584240128,5,0,Sat Mar 26 02:17:10 +0000 2016
713409303965622273,0,0,Fri Mar 25 16:56:47 +0000 2016
713461927133978626,4,5,Fri Mar 25 20:25:53 +0000 2016
713518558945251328,2,0,Sat Mar 26 00:10:55 +0000 2016
713446680100601856,22,8,Fri Mar 25 19:25:18 +0000 2016
713437290622619649,4,0,Fri Mar 25 18:47:59 +0000 2016
713433933040340993,5,1,Fri Mar 25 18:34:39 +0000 2016
713434169943007232,2,0,Fri Mar 25 18:35:35 +0000 2016
713421165729951744,1,2,Fri Mar 25 17:43:55 +0000 2016
713438940812812289,1,0,Fri Mar 25 18:54:33 +0000 2016
713418635658661889,1,1,Fri Mar 25 17:33:52 +0000 2016
713486587498258433,2,1,Fri Mar 25 22:03:53 +0000 2016
713440285007589376,2,0,Fri Mar 25 18:59:53 +0000 2016
713433719474753536,0,1,Fri Mar 25 18:33:48 +0000 2016
713432956975452160,1,0,Fri Mar 25 18:30:46 +0000 2016
713516756648628224,3,1,Sat Mar 26 00:03:45 +0000 2016
713434928164175873,2,0,Fri Mar 25 18:38:36 +0000 2016
713440334026387457,5,1,Fri Mar 25 19:00:05 +0000 2016
713418176726323200,1,0,Fri Mar 25 17:32:02 +0000 2016
713444881499181056,0,0,Fri Mar 25 19:18:09 +0000 2016
713415471500931072,0,1,Fri Mar 25 17:21:17 +0000 2016
713421361016737792,3,2,Fri Mar 25 17:44:41 +0000 2016
713431347453243392,5,0,Fri Mar 25 18:24:22 +0000 2016
713415139437875200,1,1,Fri Mar 25 17:19:58 +0000 2016
713410964880695297,0,0,Fri Mar 25 17:03:23 +0000 2016
713529626031628289,4,0,Sat Mar 26 00:54:54 +0000 2016
713418863707205632,0,0,Fri Mar 25 17:34:46 +0000 2016
713543349785874432,1,0,Sat Mar 26 01:49:26 +0000 2016
713414961616134144,0,0,Fri Mar 25 17:19:16 +0000 2016
713440157291053057,2,0,Fri Mar 25 18:59:23 +0000 2016
713440270205857792,4,3,Fri Mar 25 18:59:50 +0000 2016
713539168253534208,3,0,Sat Mar 26 01:32:49 +0000 2016
713431487341666307,2,1,Fri Mar 25 18:24:56 +0000 2016
713419948601663488,2,0,Fri Mar 25 17:39:05 +0000 2016
713528143831642112,2,0,Sat Mar 26 00:49:00 +0000 2016
713409730408898560,0,0,Fri Mar 25 16:58:28 +0000 2016
713515306463797249,0,0,Fri Mar 25 23:58:00 +0000 2016
713421484102844416,1,1,Fri Mar 25 17:45:11 +0000 2016
713494674648903681,9,3,Fri Mar 25 22:36:01 +0000 2016
713441799042371584,1,0,Fri Mar 25 19:05:54 +0000 2016
713413985505153024,5,2,Fri Mar 25 17:15:23 +0000 2016
713534719372038144,3,0,Sat Mar 26 01:15:08 +0000 2016
713474536587460609,2,0,Fri Mar 25 21:15:59 +0000 2016
713528526159228928,3,0,Sat Mar 26 00:50:32 +0000 2016
713411238848552962,2,0,Fri Mar 25 17:04:28 +0000 2016
713538395247513600,12,6,Sat Mar 26 01:29:44 +0000 2016
713468615023063041,1,0,Fri Mar 25 20:52:28 +0000 2016
713548472020914176,8,0,Sat Mar 26 02:09:47 +0000 2016
713435112449249280,6,5,Fri Mar 25 18:39:20 +0000 2016
713413294736805889,1,0,Fri Mar 25 17:12:38 +0000 2016
713429796378660866,0,0,Fri Mar 25 18:18:12 +0000 2016
713409101347295232,5,0,Fri Mar 25 16:55:58 +0000 2016
713434089122975745,0,0,Fri Mar 25 18:35:16 +0000 2016
713436676152950784,1,0,Fri Mar 25 18:45:33 +0000 2016
713441592225488896,0,0,Fri Mar 25 19:05:05 +0000 2016
713440609445347328,3,0,Fri Mar 25 19:01:11 +0000 2016
713418573289422848,0,1,Fri Mar 25 17:33:37 +0000 2016
713420917670424576,2,4,Fri Mar 25 17:42:56 +0000 2016
713438476532736001,4,1,Fri Mar 25 18:52:42 +0000 2016
713448412104904704,0,0,Fri Mar 25 19:32:11 +0000 2016
713441470548541440,5,0,Fri Mar 25 19:04:36 +0000 2016
713429301639536640,9,11,Fri Mar 25 18:16:15 +0000 2016
713438815252123648,4,0,Fri Mar 25 18:54:03 +0000 2016
713433355233005568,6,0,Fri Mar 25 18:32:21 +0000 2016
713420698291548160,2,2,Fri Mar 25 17:42:03 +0000 2016
713465570293784576,11,1,Fri Mar 25 20:40:22 +0000 2016
713440881005559808,2,0,Fri Mar 25 19:02:15 +0000 2016
713409830879268865,2,2,Fri Mar 25 16:58:52 +0000 2016
713541194421129217,6,0,Sat Mar 26 01:40:52 +0000 2016
713492936697118724,43,24,Fri Mar 25 22:29:06 +0000 2016
713464346832035840,2,0,Fri Mar 25 20:35:30 +0000 2016
713472536630046720,6,1,Fri Mar 25 21:08:03 +0000 2016
713429469705297921,5,5,Fri Mar 25 18:16:55 +0000 2016
713420952864829440,1,0,Fri Mar 25 17:43:04 +0000 2016
713433693570727937,6,4,Fri Mar 25 18:33:42 +0000 2016
713416981362257921,0,1,Fri Mar 25 17:27:17 +0000 2016
713497817604558848,1,0,Fri Mar 25 22:48:30 +0000 2016
713410122500820993,3,1,Fri Mar 25 17:00:02 +0000 2016
713435726243737601,2,0,Fri Mar 25 18:41:46 +0000 2016
713440579737096192,1,0,Fri Mar 25 19:01:03 +0000 2016
713481315912290304,4,0,Fri Mar 25 21:42:56 +0000 2016
713422814276100096,0,0,Fri Mar 25 17:50:28 +0000 2016
713431268017381376,1,0,Fri Mar 25 18:24:03 +0000 2016
713443360841674752,2,0,Fri Mar 25 19:12:07 +0000 2016
713459317110910980,6,0,Fri Mar 25 20:15:31 +0000 2016
713584130605211650,9,0,Sat Mar 26 04:31:29 +0000 2016
714032480521699328,4,0,Sun Mar 27 10:13:04 +0000 2016
713652099439939585,13,1,Sat Mar 26 09:01:34 +0000 2016
714300534182834177,1,0,Mon Mar 28 03:58:13 +0000 2016
713589958041206784,5,0,Sat Mar 26 04:54:38 +0000 2016
713901171237212160,3,0,Sun Mar 27 01:31:17 +0000 2016
714333835832328192,11,7,Mon Mar 28 06:10:32 +0000 2016
713609943081848832,2,1,Sat Mar 26 06:14:03 +0000 2016
713825566902919169,0,1,Sat Mar 26 20:30:52 +0000 2016
713774436176908288,4,0,Sat Mar 26 17:07:41 +0000 2016
713774831074807808,2,0,Sat Mar 26 17:09:15 +0000 2016
714031790810402816,2,1,Sun Mar 27 10:10:19 +0000 2016
714247030571335680,1,0,Mon Mar 28 00:25:36 +0000 2016
713744052433215488,7,0,Sat Mar 26 15:06:57 +0000 2016
713650404156788736,4,0,Sat Mar 26 08:54:49 +0000 2016
713755658450051072,1,0,Sat Mar 26 15:53:04 +0000 2016
714194692464779264,7,3,Sun Mar 27 20:57:38 +0000 2016
714155444709629953,0,0,Sun Mar 27 18:21:41 +0000 2016
714221427419774977,8,1,Sun Mar 27 22:43:52 +0000 2016
714601799739654144,0,0,Mon Mar 28 23:55:20 +0000 2016
713631851626102784,5,0,Sat Mar 26 07:41:06 +0000 2016
713850523154124800,5,0,Sat Mar 26 22:10:02 +0000 2016
714030995599663104,3,0,Sun Mar 27 10:07:10 +0000 2016
714192488769019904,19,18,Sun Mar 27 20:48:53 +0000 2016
